title,released_year,run_time,stars,total_ratings,summary,Action,Adventure,Sci-Fi,Comedy,Drama,Romance,Thriller,Fantasy,Horror,Mystery,Crime,Adults,Kids,Other,Teens
The Skin I Live In,2011.0,1.0,7.6,165000.0,"A brilliant plastic surgeon, haunted by past tragedies, creates a type of synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,False,False,True,False
Atlantis: The Lost Empire,2001.0,2.0,6.9,133000.0,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Leo,2023.0,0.0,7.2,57000.0,"Parthiban is a mild-mannered cafe owner in Kashmir, who fends off a gang of murderous thugs and gains attention from a drug cartel claiming he was once a part of them.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True
The Royal Hotel,2023.0,2.0,5.8,7600.0,Backpackers Hanna and Liv take a job in a remote Australian pub for some extra cash and are confronted with a bunch of unruly locals and a situation that rapidly leaps out of their control.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Repo Man,1984.0,2.0,6.9,41000.0,"A young punk, recruited by a car repo agency, finds himself in pursuit of a Chevrolet Malibu with a huge, $20,000 bounty--and something otherworldly stashed in its trunk.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False
My Neighbor Totoro,1988.0,3.0,8.1,376000.0,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Ava,2020.0,2.0,5.5,62000.0,"Ava is a deadly assassin who works for a black ops organization, traveling the globe specializing in high profile hits. When a job goes dangerously wrong she is forced to fight for her own survival.",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Wreck-It Ralph,2012.0,2.0,7.7,455000.0,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Last Tango in Paris,1972.0,1.0,6.9,58000.0,A young Parisian woman meets a middle-aged American businessman who demands their clandestine relationship be based only on sex.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
The Hitchhiker's Guide to the Galaxy,2005.0,2.0,6.7,207000.0,"Mere seconds before the Earth is to be demolished by an alien construction crew, journeyman Arthur Dent is swept off the planet by his friend Ford Prefect, a researcher penning a new edition of ""The Hitchhiker's Guide to the Galaxy.""",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Surrounded,2023.0,2.0,6.0,1800.0,"Former Buffalo Soldier Mo Washington travels West to lay claim on a gold mine. After her stagecoach is ambushed, Mo is tasked with holding a dangerous outlaw captive and must survive the day when the bandit's gang tries to free him.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
Anaconda,1997.0,3.0,4.9,111000.0,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True
Creed III,2023.0,2.0,6.7,91000.0,"Adonis has been thriving in both his career and family life, but when a childhood friend and former boxing prodigy resurfaces, the face-off is more than just a fight.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Horizon: An American Saga - Chapter 1,2024.0,1.0,7.471428571428572,11223.42857142857,"Chronicles a multi-faceted, 15-year span of pre-and post-Civil War expansion and settlement of the American west.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
Anastasia,1997.0,2.0,7.1,135000.0,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Medium,2021.0,1.0,6.5,13000.0,A horrifying story of a shaman's inheritance in the Isan region of Thailand. What could be possessing a family member might not be the Goddess they make it out to be.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,True,False
Signs,2002.0,2.0,6.8,384000.0,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False
Warning 2,2024.0,1.0,7.5,490.0,"After missing Pamma's assassination, Geja imprisoned with target. Cop transfers prisoners, including Geja and Pamma, to remote jail, heightening tensions.",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Terrifier,2016.0,3.0,5.6,51000.0,"On Halloween night, Tara Heyes finds herself as the obsession of a sadistic murderer known as Art the Clown.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,False,True
Power Rangers,2017.0,1.0,5.9,113000.0,"When Earth is on the verge of an alien invasion, five teenagers, who are infused with superhuman abilities, must harness their newfound powers to battle this threat - as the Power Rangers.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
12,2023.0,1.0,7.9,1400.0,"Following the assassination of President Park in 1979, various military factions wrestle for control during a violent coup in this tense South Korean period action drama.",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
John Carter,2012.0,1.0,6.6,285000.0,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
I'm Thinking of Ending Things,2020.0,1.0,6.6,99000.0,"Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,False,False
Peter Pan,2003.0,2.0,6.8,80000.0,"The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
The Elephant Man,1980.0,1.0,8.2,257000.0,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous façade, there is revealed a person of kindness, intelligence and sophistication.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Captain America: The Winter Soldier,2014.0,1.0,7.7,894000.0,"As Steve Rogers struggles to embrace his role in the modern world, he teams up with a fellow Avenger and S.H.I.E.L.D agent, Black Widow, to battle a new threat from history: an assassin known as the Winter Soldier.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Sex Drive,2008.0,2.0,6.5,91000.0,A high-school senior drives cross-country with his best friends to hook up with a babe he met online.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
The Mule,2018.0,2.0,7.0,151000.0,A ninety-year-old horticulturist and Korean War veteran turns drug mule for a Mexican cartel.,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True
Madagascar,2005.0,3.0,6.9,434000.0,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Star Trek Beyond,2016.0,1.0,7.0,257000.0,"The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Boondock Saints,1999.0,2.0,7.7,249000.0,Two Irish Catholic brothers become vigilantes and wipe out Boston's criminal underworld in the name of God.,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,True,False,False,False
"Honey, I Shrunk the Kids",1989.0,2.0,6.4,165000.0,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
A Time to Kill,1996.0,1.0,7.5,180000.0,"In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True
The Italian Job,2003.0,2.0,7.0,387000.0,"After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,True
Grandma's Boy,2006.0,2.0,6.9,88000.0,A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
Blood Diamond,2006.0,1.0,8.0,582000.0,"A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.",0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
Back to the Future Part II,1989.0,2.0,7.8,569000.0,"After visiting 2015, Marty McFly must repeat his visit to 1955 to prevent disastrous changes to 1985...without interfering with his first trip.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
The Retirement Plan,2023.0,2.0,5.1,6100.0,"When Ashley and her young daughter Sarah get caught up in a criminal enterprise that puts their lives at risk, she turns to estranged father Matt, currently living the life of a retired beach bum in the Cayman Islands.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True
Little Giants,1994.0,2.0,6.4,31000.0,"Misfits form their own opposing team to an elite peewee football team, coached by the elite team coach's brother.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
National Treasure,2004.0,1.0,6.9,353000.0,A historian races to find the legendary Templar Treasure before a team of mercenaries.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,True,False,False
Law Abiding Citizen,2009.0,2.0,7.4,317000.0,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False
Decision to Leave,2022.0,1.0,7.3,54000.0,A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,False,False,True
30 Days of Night,2007.0,2.0,6.6,188000.0,"After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires.",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,False,True,False
The School for Good and Evil,2022.0,1.0,5.9,35000.0,Best friends Sophie and Agatha find themselves on opposing sides of an epic battle when they're swept away into an enchanted school where aspiring heroes and villains are trained to protect the balance between Good and Evil.,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
A Million Miles Away,2023.0,1.0,7.3,20000.0,"A biopic about Jose Hernandez and his path from a farm worker to becoming an engineer and an astronaut. A tale of perseverance, community and sacrifice to accomplish a seemingly impossible dream.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Caddyshack,1980.0,2.0,7.2,126000.0,An exclusive golf course has to deal with a flatulent new member and a destructive dancing gopher.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
A Serious Man,2009.0,2.0,7.0,149000.0,"Larry Gopnik, a Midwestern physics teacher, watches his life unravel over multiple sudden incidents. Though seeking meaning and answers amidst his turmoils, he seems to keep sinking.",0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
Titane,2021.0,2.0,6.5,55000.0,"Following a series of unexplained crimes, a father is reunited with the son who has been missing for 10 years.",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False
Friends with Benefits,2011.0,2.0,6.5,392000.0,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
The Fault in Our Stars,2014.0,1.0,7.7,399000.0,"Hazel and Gus are teenagers who meet at a cancer support group and fall in love. They both share the same acerbic wit and a love of books, especially ""An Imperial Affliction"", so they embark on a journey to visit an author in Amsterdam.",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Below Her Mouth,2016.0,2.0,5.5,14000.0,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
Golda,2023.0,2.0,5.9,11000.0,"Focuses on the intensely dramatic and high-stakes responsibilities and decisions that Golda Meir, also known as the 'Iron Lady of Israel,' faced during the Yom Kippur War.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
Borat,2006.0,3.0,7.4,439000.0,"Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
The Greatest Beer Run Ever,2022.0,1.0,6.8,27000.0,A man's story of leaving New York in 1967 to bring beer to his childhood buddies in the Army while they are fighting in Vietnam.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
Tomb Raider,2018.0,2.0,6.3,226000.0,"Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft disappeared.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,True,False,False
King Arthur: Legend of the Sword,2017.0,1.0,6.7,231000.0,"Robbed of his birthright, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword from the stone, he is forced to acknowledge his true legacy - whether he likes it or not.",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
White House Down,2013.0,1.0,6.3,235000.0,"While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False,False,True
RED 2,2013.0,2.0,6.6,180000.0,Retired CIA agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True,False,False
The Old Oak,2023.0,2.0,7.1,6200.0,"The future for the last remaining pub, The Old Oak, in a village of Northeast England, where people are leaving the land as the mines are closed. Houses are cheap and available, thus making it an ideal location for Syrian refugees.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
The Accused,1988.0,2.0,7.1,40000.0,"After a young woman suffers a brutal gang rape in a bar one night, a prosecutor assists in bringing the perpetrators to justice, including the ones who encouraged and cheered on the attack.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False
Species,1995.0,2.0,5.9,85000.0,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False
Hitman's Wife's Bodyguard,2021.0,2.0,6.1,107000.0,"The bodyguard, Michael Bryce, continues his friendship with assassin, Darius Kincaid, as they try to save Darius' wife Sonia.",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,False,True
